#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
9    1.230000    0    
10    1.230000    0    
11    0.830000    0    
12    1.230000    0    
13    1.230000    0    
14    0.830000    0    
15    1.230000    0    
16    1.430000    0    
17    1.230000    0    
18    1.230000    0    
19    0.830000    0    
20    1.230000    0    
21    1.230000    0    
22    0.830000    0    
23    1.230000    0    
24    0.830000    0    
25    0.830000    0    
26    0.830000    0    
27    1.230000    0    
28    1.430000    0    
29    1.230000    0    
30    1.230000    0    
31    0.830000    0    
32    0.830000    0    
33    1.230000    0    
34    1.230000    0    
35    0.830000    0    
36    1.230000    0    
37    0.830000    0    
38    1.230000    0    
39    0.830000    0    
40    1.230000    0    
41    0.830000    0    
42    1.230000    0    
43    0.830000    0    
44    1.230000    0    
45    1.230000    0    
46    0.830000    0    
47    1.230000    0    
48    1.430000    0    
49    1.230000    0    
50    0.830000    0    
51    0.830000    0    
