#Macrocell     #Threshold [V]
19          27.000000
20          25.000000
21          26.000000
22          26.000000
23          27.000000
24          25.000000
25          26.000000
26          27.000000
27          0.000000
28          26.000000
29          27.000000
30          0.000000
31          26.000000
32          26.000000
33          0.000000
34          27.000000
35          0.000000
36          25.000000
37          25.000000
38          25.000000
39          26.000000
40          0.000000
41          0.000000
42          0.000000
43          25.000000
44          0.000000
45          18.000000
46          0.000000
47          0.000000
48          27.000000
49          27.000000
50          25.000000
51          22.000000
52          0.000000
53          0.000000
54          0.000000
55          0.000000
%56          0.000000
