#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
14    0.570000    0    
15    0.970000    0    
16    0.970000    0    
17    0.770000    0    
18    0.770000    0    
19    0.570000    0    
20    0.770000    0    
21    0.770000    0    
22    0.570000    0    
23    0.770000    0    
24    0.570000    0    
25    0.570000    0    
26    0.770000    0    
27    0.770000    0    
28    0.970000    0    
29    0.770000    0    
30    0.770000    0    
31    0.770000    0    
32    0.570000    0    
33    0.770000    0    
34    0.770000    0    
35    0.570000    0    
36    0.770000    0    
37    0.570000    0    
38    0.970000    0    
39    0.570000    0    
40    0.770000    0    
41    0.570000    0    
42    0.770000    0    
43    0.570000    0    
44    0.970000    0    
45    0.770000    0    
46    0.570000    0    
47    0.970000    0    
48    0.770000    0    
49    0.770000    0    
50    0.570000    0    
51    0.570000    0    
52    0.570000    0    
53    0.970000    0    
54    0.570000    0    
55    0.770000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    1.000000    0    
2    0.600000    0    
3    1.000000    0    
4    0.600000    0    
5    0.800000    0    
6    1.000000    0    
7    0.800000    0    
8    0.600000    0    
9    1.000000    0    
10    1.000000    0    
11    0.600000    0    
12    0.800000    0    
13    0.800000    0    
14    0.600000    0    
15    1.000000    0    
16    1.000000    0    
17    0.800000    0    
18    0.800000    0    
19    0.600000    0    
20    0.800000    0    
21    0.800000    0    
22    0.600000    0    
23    0.800000    0    
24    0.600000    0    
25    0.600000    0    
26    0.800000    0    
27    0.800000    0    
28    1.000000    0    
29    0.800000    0    
30    0.800000    0    
31    0.800000    0    
32    0.600000    0    
33    0.800000    0    
34    0.800000    0    
35    0.600000    0    
36    0.800000    0    
37    0.600000    0    
38    1.000000    0    
39    0.600000    0    
40    0.800000    0    
41    0.600000    0    
42    0.800000    0    
43    0.600000    0    
44    1.000000    0    
45    0.800000    0    
46    0.600000    0    
47    1.000000    0    
48    0.800000    0    
49    0.800000    0    
50    0.600000    0    
51    0.600000    0    
52    0.600000    0    
53    1.000000    0    
54    0.600000    0    
55    0.800000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    1.030000    0    
2    0.630000    0    
3    1.030000    0    
4    0.630000    0    
5    0.830000    0    
6    1.030000    0    
7    0.830000    0    
8    0.630000    0    
9    1.030000    0    
10    1.030000    0    
11    0.630000    0    
12    0.830000    0    
13    0.830000    0    
14    0.630000    0    
15    1.030000    0    
16    1.030000    0    
17    0.830000    0    
18    0.830000    0    
19    0.630000    0    
20    0.830000    0    
21    0.830000    0    
22    0.630000    0    
23    0.830000    0    
24    0.630000    0    
25    0.630000    0    
26    0.830000    0    
27    0.830000    0    
28    1.030000    0    
29    0.830000    0    
30    0.830000    0    
31    0.830000    0    
32    0.630000    0    
33    0.830000    0    
34    0.830000    0    
35    0.630000    0    
36    0.830000    0    
37    0.630000    0    
38    1.030000    0    
39    0.630000    0    
40    0.830000    0    
41    0.630000    0    
42    0.830000    0    
43    0.630000    0    
44    1.030000    0    
45    0.830000    0    
46    0.630000    0    
47    1.030000    0    
48    0.830000    0    
49    0.830000    0    
50    0.630000    0    
51    0.630000    0    
52    0.630000    0    
53    1.030000    0    
54    0.630000    0    
55    0.830000    0    

#Macrocel     #Threshold 
1    0.430000 
2    0.030000 
3    0.430000 
4    0.030000 
5    0.230000 
6    0.430000 
7    0.230000 
8    0.030000 
9    0.430000 
10    0.430000 
11    0.030000 
12    0.230000 
13    0.230000 
14    0.030000 
15    0.430000 
16    0.430000 
17    0.230000 
18    0.230000 
19    0.030000 
20    0.230000 
21    0.230000 
22    0.030000 
